id,host_since,accommodates,bathrooms,bedrooms,beds,bed_type,first_review,instant_bookable,cancellation_policy
7116337,2013-07-09,2,1,1,1,Real Bed,2015-12-17,f,flexible
7117362,2012-06-10,2,1,1,1,Real Bed,2015-11-20,f,strict_14_with_grace_period
7119719,2012-08-15,2,1,1,1,Real Bed,,f,flexible
7122056,2014-11-05,1,1,1,1,Futon,2015-08-02,f,flexible
7125070,2014-12-07,2,1,0,1,Real Bed,2016-06-20,t,moderate
7132404,2012-02-12,5,1,2,2,Real Bed,2015-07-20,t,strict_14_with_grace_period
7133506,2015-07-02,4,1.5,3,3,Real Bed,,f,strict_14_with_grace_period
7135550,2015-05-15,4,1,2,2,Real Bed,2015-08-04,t,strict_14_with_grace_period
7149930,2014-01-21,4,2,2,2,Real Bed,2015-08-25,f,strict_14_with_grace_period
7150574,2011-04-12,1,2,1,1,Real Bed,2016-02-08,f,strict_14_with_grace_period
7150673,2015-07-04,3,1,1,1,Real Bed,2015-09-26,t,flexible
7150813,2015-06-29,1,1,1,1,Real Bed,2015-10-09,f,flexible
7151200,2011-04-19,1,1,1,1,Pull-out Sofa,2016-02-13,f,strict_14_with_grace_period
7152295,2015-03-02,1,1,1,1,Real Bed,2017-10-09,f,flexible
7152953,2015-05-31,8,2.5,3,6,Real Bed,2015-08-12,f,strict_14_with_grace_period
7155659,2014-01-07,2,1,1,1,Real Bed,2015-09-28,f,strict_14_with_grace_period
7162483,2014-07-29,1,1,1,1,Real Bed,2015-08-04,t,flexible
7162912,2015-07-04,2,1,1,1,Real Bed,2015-09-22,f,flexible
7163995,2014-05-28,2,1,1,2,Real Bed,2015-08-01,f,flexible
7164370,2011-03-02,4,1,2,2,Real Bed,2015-08-04,f,strict_14_with_grace_period
7165767,2014-09-06,1,1,1,1,Real Bed,2015-07-24,f,moderate
7167842,2014-05-17,9,2,4,7,Real Bed,2017-06-11,t,strict_14_with_grace_period
7169087,2010-07-27,2,1,1,1,Real Bed,2016-11-10,f,flexible
7179799,2015-07-05,4,1,2,2,Real Bed,2015-08-16,f,strict_14_with_grace_period
7179992,2014-11-26,2,1.5,1,1,Real Bed,2015-08-07,f,moderate
7181191,2011-03-26,2,1,1,1,Real Bed,2015-08-02,f,strict_14_with_grace_period
7181300,2013-03-07,2,1,1,1,Real Bed,2015-07-24,f,moderate
7182521,2014-03-04,2,2,1,1,Real Bed,2015-07-20,t,moderate
7185880,2010-09-19,1,1,1,1,Real Bed,,f,flexible
7186351,2015-03-13,2,1,1,1,Real Bed,2016-02-21,f,moderate
7186925,2015-03-08,2,1,1,1,Real Bed,2015-08-26,t,strict_14_with_grace_period
7187642,2015-04-23,2,1.5,1,1,Real Bed,2016-01-23,t,moderate
7191025,2015-07-06,2,1,1,1,Real Bed,2016-01-03,t,strict_14_with_grace_period
7203970,2014-08-03,2,1,1,1,Real Bed,,f,flexible
7206095,2015-07-06,1,1,1,1,Real Bed,2016-01-08,f,flexible
7207458,2014-12-19,4,2,1,2,Real Bed,2016-08-02,t,moderate
7207612,2015-07-07,2,1,1,1,Real Bed,,f,flexible
7210280,2015-07-07,2,1,0,1,Real Bed,2015-08-25,t,moderate
7213526,2011-05-23,2,1.5,1,1,Real Bed,2015-08-10,f,strict_14_with_grace_period
7213883,2012-09-05,2,1,1,1,Real Bed,2015-11-01,f,strict_14_with_grace_period
7214012,2015-02-09,2,1,1,1,Real Bed,2017-10-01,f,strict_14_with_grace_period
7214755,2010-09-05,2,1,1,1,Real Bed,2015-12-28,f,moderate
7215097,2011-09-18,2,1,1,1,Real Bed,2015-07-15,f,moderate
7225694,2012-02-04,2,1,1,1,Real Bed,2015-07-20,t,strict_14_with_grace_period
7228443,2015-07-07,2,0.5,1,1,Real Bed,,f,flexible
7228447,2013-09-16,2,1,1,1,Real Bed,2015-09-04,f,flexible
7228677,2015-07-08,6,1,3,4,Real Bed,2015-12-07,f,strict_14_with_grace_period
7229632,2012-12-02,4,1,1,1,Real Bed,,f,flexible
7231840,2015-07-08,1,1,1,1,Real Bed,2015-09-07,f,flexible
7232762,2015-07-08,2,1,1,1,Real Bed,,f,strict_14_with_grace_period
7233082,2015-07-08,2,1,1,1,Real Bed,,f,flexible
7244666,2015-07-08,4,2.5,2,2,Real Bed,2016-01-01,t,moderate
7247623,2015-06-18,2,1,1,1,Real Bed,2015-10-06,f,moderate
7251238,2014-08-19,2,1,1,1,Real Bed,2015-12-01,f,flexible
7252225,2014-12-16,4,1,1,3,Real Bed,2015-08-03,f,moderate
7253120,2015-02-09,2,1,1,1,Real Bed,2015-09-07,f,strict_14_with_grace_period
7253429,2014-12-15,2,1,1,1,Real Bed,,f,flexible
7266104,2014-06-26,2,1,1,1,Real Bed,2015-08-02,f,flexible
7266440,2015-07-10,2,1.5,2,3,Real Bed,2015-11-08,f,strict_14_with_grace_period
7267958,2013-09-04,2,1,1,1,Real Bed,2016-07-15,f,strict_14_with_grace_period
7268401,2014-08-07,1,1,1,1,Real Bed,2015-08-10,f,flexible
7270659,2014-11-30,2,1,1,1,Real Bed,2015-07-23,f,strict_14_with_grace_period
7279453,2015-07-10,2,1,1,1,Real Bed,2015-07-28,t,strict_14_with_grace_period
7279961,2015-07-10,2,1,1,1,Real Bed,2015-07-24,f,moderate
7280912,2014-09-13,2,1,1,1,Real Bed,2016-06-13,f,moderate
7284224,2014-12-07,4,1,2,1,Real Bed,,t,flexible
7284443,2015-07-11,2,1,1,1,Real Bed,2015-07-27,f,flexible
7291224,2015-07-11,4,1,1,2,Real Bed,2015-09-15,f,flexible
7292337,2015-06-24,2,1,1,1,Real Bed,2015-08-01,f,moderate
7294590,2013-10-02,4,1,2,2,Real Bed,2015-08-11,f,strict_14_with_grace_period
7294814,2015-06-18,6,2,3,3,Real Bed,2015-09-14,f,moderate
7295055,2015-07-12,6,2,3,3,Real Bed,2016-08-10,t,moderate
7296025,2015-07-12,4,2,2,2,Real Bed,2015-07-21,f,moderate
7298735,2013-05-19,6,1,2,3,Real Bed,2015-07-20,f,strict_14_with_grace_period
7303578,2012-07-20,3,1,1,2,Real Bed,2017-08-22,t,strict_14_with_grace_period
7309897,2015-07-12,2,1,1,1,Real Bed,2015-08-03,f,moderate
7310111,2015-06-14,4,1,0,2,Real Bed,2015-08-16,t,strict_14_with_grace_period
7313146,2015-03-09,7,3,4,4,Real Bed,2015-08-30,f,strict_14_with_grace_period
7314332,2015-04-20,2,1,1,1,Real Bed,2015-09-11,f,flexible
7314355,2015-07-13,4,1.5,1,2,Real Bed,,f,strict_14_with_grace_period
7316215,2015-07-13,2,1.5,1,1,Real Bed,,f,strict_14_with_grace_period
7316530,2013-04-18,2,1,1,1,Real Bed,2015-07-21,t,moderate
7317366,2014-03-14,2,1,1,1,Real Bed,2015-11-28,f,strict_14_with_grace_period
7329937,2013-05-14,2,1,1,1,Real Bed,2015-08-24,f,flexible
7330164,2014-10-22,6,1,2,3,Real Bed,2015-07-29,t,strict_14_with_grace_period
7330842,2012-10-13,10,2,4,5,Real Bed,2015-09-22,t,strict_14_with_grace_period
7331327,2013-01-05,2,1,1,2,Real Bed,2015-07-20,t,moderate
7331566,2015-07-14,4,1,2,2,Real Bed,2015-08-09,f,moderate
7331746,2015-04-20,3,1,2,3,Real Bed,2016-03-24,t,flexible
7331772,2013-01-05,2,1,0,1,Real Bed,2017-03-12,t,moderate
7332129,2015-04-28,2,1,2,1,Real Bed,2015-08-24,f,flexible
7333251,2012-02-12,5,1,2,2,Real Bed,2015-07-19,t,strict_14_with_grace_period
7334024,2015-07-14,3,1,2,2,Real Bed,2015-07-20,t,moderate
7338189,2014-07-16,2,1,1,1,Real Bed,2015-11-02,f,strict_14_with_grace_period
7339486,2014-09-20,4,1,2,1,Real Bed,2015-08-04,t,strict_14_with_grace_period
7350304,2015-03-24,6,1.5,2,3,Real Bed,2015-12-08,t,moderate
7350901,2012-12-16,2,1,1,1,Real Bed,2015-10-16,f,strict_14_with_grace_period
7351249,2013-09-29,2,1,1,1,Real Bed,,f,flexible
7353133,2015-07-15,1,1.5,1,1,Real Bed,,f,flexible
7354943,2015-07-15,2,1,3,1,Real Bed,2015-08-18,t,flexible
7355105,2013-07-08,2,1,1,1,Real Bed,2015-07-26,t,strict_14_with_grace_period
7369584,2013-10-06,2,1,1,1,Real Bed,2015-12-29,f,strict_14_with_grace_period
7370204,2012-07-11,4,1,1,2,Real Bed,2015-07-29,t,strict_14_with_grace_period
7370701,2011-10-17,6,1.5,2,4,Real Bed,2015-08-16,f,moderate
7373971,2015-07-16,6,2,3,3,Real Bed,2015-12-07,t,moderate
7377870,2015-07-16,2,1,1,1,Real Bed,2015-08-28,f,strict_14_with_grace_period
7387746,2015-02-14,4,1,1,2,Real Bed,2015-12-28,f,strict_14_with_grace_period
7388073,2012-04-02,4,1,2,3,Real Bed,2016-06-27,t,flexible
7388169,2015-07-16,2,1,1,1,Real Bed,2015-08-01,t,moderate
7389069,2013-08-30,4,1,1,2,Real Bed,2015-07-30,t,strict_14_with_grace_period
7389526,2011-09-07,6,1.5,3,3,Real Bed,2015-08-24,f,moderate
7389620,2015-07-17,4,1,1,2,Real Bed,2015-10-24,f,moderate
7393805,2015-07-17,4,1,2,2,Real Bed,2015-07-27,f,moderate
7395034,2015-07-17,2,1,1,1,Real Bed,2018-03-24,f,flexible
7396791,2015-07-14,2,1,1,1,Real Bed,2016-07-04,t,moderate
7399871,2015-06-16,2,1,1,1,Real Bed,2018-09-21,f,strict_14_with_grace_period
7402730,2015-07-17,4,1,2,2,Real Bed,,f,flexible
7404342,2010-08-03,2,1,1,1,Real Bed,2018-01-01,f,strict_14_with_grace_period
7404880,2014-03-12,2,1,0,1,Real Bed,2015-08-10,f,strict_14_with_grace_period
7405003,2015-07-18,1,1,1,1,Real Bed,2015-07-25,t,flexible
7406017,2013-10-08,2,1,1,1,Futon,,f,flexible
7406758,2013-05-06,4,2.5,2,2,Real Bed,2015-09-09,f,strict_14_with_grace_period
7407410,2015-07-01,9,2,3,6,Real Bed,2015-12-29,f,strict_14_with_grace_period
7408497,2012-04-23,2,1,1,1,Real Bed,2015-12-02,f,strict_14_with_grace_period
7419846,2013-09-24,2,1,1,1,Real Bed,2018-02-03,t,flexible
7420426,2013-02-11,2,1,1,1,Real Bed,2015-09-12,f,moderate
7420885,2013-03-19,2,1,1,1,Real Bed,2015-08-07,f,flexible
7421568,2015-07-18,2,2,1,1,Real Bed,,f,strict_14_with_grace_period
7421695,2012-11-04,2,1,1,1,Real Bed,,f,flexible
7422480,2015-07-19,4,1,2,2,Real Bed,,f,flexible
7423888,2013-09-08,2,1,1,1,Real Bed,2018-02-03,f,strict_14_with_grace_period
7426035,2012-01-27,4,2,2,2,Real Bed,2015-08-19,f,moderate
7426490,2014-07-17,2,1,1,1,Real Bed,2015-10-01,t,strict_14_with_grace_period
7439654,2015-07-19,4,2,2,2,Real Bed,2015-10-06,f,strict_14_with_grace_period
7440088,2015-04-07,16,14,16,16,Real Bed,2018-04-21,f,strict_14_with_grace_period
7440879,2015-05-17,1,1.5,1,1,Real Bed,2015-08-07,f,flexible
7450920,2012-02-09,4,1,1,2,Real Bed,2015-08-03,f,strict_14_with_grace_period
7455450,2013-09-22,2,1,1,1,Real Bed,2015-11-02,f,moderate
7460155,2015-07-16,5,1,3,4,Real Bed,2015-09-23,f,strict_14_with_grace_period
7461546,2015-07-20,8,1.5,4,6,Real Bed,2016-04-04,f,strict_14_with_grace_period
7461572,2015-07-20,1,1.5,1,1,Real Bed,,f,flexible
7462342,2012-06-01,2,1,1,1,Real Bed,2015-12-03,f,moderate
7462653,2015-07-21,2,1,1,1,Real Bed,2015-08-25,f,strict_14_with_grace_period
7462924,2015-04-08,4,1,0,2,Real Bed,2015-08-15,f,moderate
7463312,2015-07-21,8,2.5,4,5,Real Bed,2015-08-28,f,moderate
7464302,2012-02-09,1,1,1,1,Real Bed,2015-08-03,f,moderate
7467760,2015-07-21,2,1.5,1,1,Real Bed,2015-10-12,f,strict_14_with_grace_period
7468011,2014-09-17,2,1,2,1,Real Bed,2015-09-28,f,moderate
7468159,2015-07-21,8,2.5,4,5,Real Bed,2017-08-16,f,moderate
7482425,2015-07-21,1,1,1,1,Real Bed,2015-12-06,t,flexible
7484062,2015-07-22,2,1,1,1,Real Bed,,f,moderate
7490588,2015-02-10,8,1,2,4,Real Bed,2015-07-22,t,strict_14_with_grace_period
7501157,2014-10-29,2,1,1,1,Real Bed,2016-01-17,f,moderate
7502619,2015-07-23,3,2,3,3,Real Bed,,f,flexible
7518819,2015-07-24,2,1.5,1,1,Real Bed,2015-08-11,f,moderate
7519070,2015-05-28,6,2,2,2,Real Bed,2016-01-29,t,moderate
7519339,2015-05-02,4,1,2,2,Real Bed,2015-08-31,t,flexible
7519461,2012-12-02,4,1,2,3,Real Bed,2015-11-08,t,strict_14_with_grace_period
7523333,2015-07-24,4,1,1,2,Real Bed,2015-08-02,f,strict_14_with_grace_period
7523368,2012-05-17,2,1,1,1,Real Bed,2015-10-04,f,strict_14_with_grace_period
7534997,2015-07-21,2,1,1,1,Real Bed,2015-08-13,f,strict_14_with_grace_period
7535085,2014-12-03,2,1,1,1,Real Bed,2015-08-07,f,strict_14_with_grace_period
7535194,2012-11-16,2,1,1,1,Real Bed,2015-08-23,f,flexible
7536529,2015-01-21,2,1,1,1,Real Bed,,f,flexible
7548064,2014-02-03,1,2,1,1,Real Bed,2015-09-01,t,flexible
7549121,2014-08-24,5,1,2,3,Real Bed,2016-11-26,f,moderate
7549419,2010-06-04,2,1,1,1,Real Bed,2015-09-01,f,moderate
7549518,2015-04-05,4,1.5,2,2,Real Bed,2015-10-26,f,moderate
7550711,2015-07-26,4,1,2,2,Real Bed,,f,strict_14_with_grace_period
7550935,2015-05-25,4,1,2,2,Real Bed,2015-10-25,f,flexible
7552317,2015-05-29,2,1,1,1,Real Bed,2015-12-25,f,moderate
7552457,2014-07-06,2,1,2,1,Real Bed,2015-10-22,f,flexible
7552658,2015-06-17,4,1,1,2,Real Bed,2015-09-14,f,strict_14_with_grace_period
7553039,2015-07-26,2,2,1,1,Real Bed,2017-03-24,f,moderate
7563886,2012-10-28,7,1.5,4,5,Real Bed,2015-09-26,f,moderate
7564446,2015-02-12,3,1,2,2,Real Bed,2015-09-08,f,flexible
7564503,2013-04-08,2,2,1,1,Real Bed,2017-08-17,f,strict_14_with_grace_period
7567476,2015-05-09,1,1,1,1,Real Bed,,f,flexible
7569498,2014-02-06,6,1,2,4,Real Bed,2015-08-02,f,strict_14_with_grace_period
7569733,2015-07-27,1,1,1,1,Real Bed,2015-11-15,t,moderate
7581895,2012-10-13,2,1,1,3,Real Bed,2015-11-08,t,strict_14_with_grace_period
7583340,2015-07-27,2,1,1,1,Real Bed,2016-10-15,f,flexible
7584245,2014-11-24,5,1,2,3,Real Bed,2015-08-17,f,strict_14_with_grace_period
7584699,2014-10-15,1,1,1,1,Real Bed,,f,flexible
7587801,2013-05-09,1,1.5,1,1,Futon,2015-08-10,f,moderate
7600127,2013-04-01,2,1,1,1,Real Bed,2016-05-08,t,strict_14_with_grace_period
7620129,2015-07-29,4,1,2,4,Real Bed,2015-09-29,f,strict_14_with_grace_period
7620931,2012-04-10,7,1.5,3,4,Real Bed,,f,moderate
7621372,2015-05-04,3,1,1,1,Real Bed,2015-10-12,f,strict_14_with_grace_period
7622573,2015-07-12,2,1,1,1,Real Bed,2015-09-15,f,moderate
7622931,2015-06-20,2,1,1,1,Real Bed,2015-11-13,t,flexible
7623278,2012-04-26,4,1.5,2,2,Real Bed,,f,flexible
7623496,2015-07-30,4,2,2,2,Real Bed,2015-08-25,f,flexible
7624212,2015-07-12,2,1,1,1,Real Bed,2015-10-05,f,moderate
7625670,2013-02-26,2,1,0,1,Real Bed,2015-09-29,t,moderate
7637547,2015-07-30,2,1,1,1,Real Bed,,f,flexible
7638252,2015-07-21,4,1.5,1,2,Real Bed,2015-12-07,f,strict_14_with_grace_period
7638256,2015-07-28,2,1,1,1,Real Bed,2017-11-23,f,moderate
7638276,2013-05-12,6,1,3,2,Real Bed,2017-07-03,t,flexible
7638742,2015-07-31,2,1,1,1,Real Bed,2015-09-06,f,strict_14_with_grace_period
7638760,2013-03-27,2,1,1,1,Real Bed,2015-09-17,t,flexible
7643606,2015-07-31,2,1,1,1,Real Bed,2016-05-20,f,flexible
7646049,2015-06-14,3,1,0,2,Real Bed,2015-08-10,t,strict_14_with_grace_period
7651973,2014-11-19,7,2,3,6,Real Bed,2015-10-06,t,strict_14_with_grace_period
7653187,2014-04-29,4,1,2,2,Real Bed,2015-11-04,f,moderate
7655167,2015-08-01,4,1,2,3,Real Bed,2015-08-24,f,strict_14_with_grace_period
7664504,2015-08-01,2,1,1,1,Real Bed,2017-01-09,f,flexible
7664906,2015-08-01,10,3,4,6,Real Bed,2015-10-04,f,strict_14_with_grace_period
7665500,2015-08-02,2,1,1,1,Real Bed,2017-01-29,f,moderate
7666441,2013-12-25,3,2.5,1,1,Real Bed,2016-02-06,t,moderate
7666459,2013-12-25,2,2.5,1,1,Real Bed,2015-08-13,t,moderate
7666557,2015-01-24,2,1,1,1,Real Bed,2015-08-27,f,strict_14_with_grace_period
7666691,2012-02-18,5,1,2,4,Real Bed,2015-09-28,f,moderate
7667533,2015-07-31,2,1,1,1,Real Bed,,f,strict_14_with_grace_period
7667654,2015-07-06,2,1,1,1,Real Bed,2015-08-17,t,moderate
7667934,2015-04-16,2,1,0,1,Real Bed,2015-09-19,t,moderate
7668668,2010-11-20,1,1,1,1,Real Bed,,f,strict_14_with_grace_period
7668674,2015-08-02,4,2,2,2,Real Bed,2015-08-10,t,moderate
7670054,2015-08-02,5,1,2,3,Real Bed,2015-12-07,f,moderate
7679109,2013-02-19,2,1,1,1,Real Bed,2015-09-04,f,flexible
7679409,2014-12-10,4,2,2,2,Real Bed,2015-08-18,f,strict_14_with_grace_period
7680980,2012-08-28,2,1,1,1,Real Bed,,f,flexible
7681119,2014-10-11,2,1,1,1,Real Bed,2015-10-09,t,moderate
7683840,2015-04-14,4,2,2,3,Real Bed,2015-11-09,f,strict_14_with_grace_period
7688053,2013-02-18,2,1,1,1,Real Bed,2015-08-21,f,moderate
7697490,2015-08-03,4,1,2,2,Real Bed,2015-09-14,f,flexible
7697528,2012-06-26,2,1,1,1,Real Bed,2015-11-12,f,flexible
7697923,2012-02-09,1,1,1,1,Real Bed,2015-08-23,f,moderate
7698490,2015-08-03,2,1,1,1,Real Bed,,t,moderate
7698601,2015-08-03,2,1,1,1,Couch,2015-08-19,f,flexible
7704270,2013-11-06,4,1.5,2,2,Real Bed,,t,strict_14_with_grace_period
7720759,2013-10-06,1,1,1,1,Real Bed,,f,flexible
7720876,2015-03-30,6,1,3,3,Real Bed,,t,moderate
7722122,2015-07-16,8,2.5,4,6,Real Bed,2015-12-26,f,strict_14_with_grace_period
7724084,2012-02-14,2,1,1,1,Real Bed,2016-01-26,f,moderate
7725883,2015-08-05,4,2,2,2,Real Bed,,f,flexible
7733868,2013-09-12,4,1,2,3,Real Bed,2015-08-16,t,moderate
7734702,2014-08-02,6,1,3,4,Real Bed,2015-10-28,f,flexible
7735768,2013-10-19,6,1.5,2,2,Real Bed,2015-08-12,t,moderate
7739364,2012-08-11,1,1,1,1,Real Bed,,f,flexible
7749607,2012-08-22,2,2,1,1,Real Bed,2015-08-27,f,strict_14_with_grace_period
7750541,2012-04-02,2,1,1,1,Real Bed,2016-03-27,f,strict_14_with_grace_period
7751196,2015-06-19,2,2,2,2,Real Bed,,f,flexible
7752071,2014-08-28,2,1,1,1,Real Bed,2015-09-26,f,strict_14_with_grace_period
7752488,2015-08-07,1,1,1,1,Real Bed,2015-09-09,f,flexible
7752661,2015-07-31,2,1,1,2,Real Bed,2015-10-26,t,strict_14_with_grace_period
7752676,2015-07-31,2,1,1,1,Real Bed,2015-09-21,t,strict_14_with_grace_period
7752682,2015-07-31,7,3,3,7,Real Bed,2015-11-01,t,strict_14_with_grace_period
7754867,2015-08-07,5,2,2,5,Real Bed,2017-03-05,t,strict_14_with_grace_period
7755673,2014-04-26,2,1,2,2,Real Bed,,f,flexible
7756037,2015-07-25,6,2,4,4,Real Bed,,t,moderate
7756565,2015-07-31,2,1,1,1,Real Bed,2015-09-29,t,strict_14_with_grace_period
7763571,2015-08-07,4,1,2,3,Real Bed,2015-09-28,f,moderate
7764040,2012-12-14,2,1.5,1,1,Real Bed,2016-03-30,f,flexible
7764895,2015-08-08,4,1,2,2,Real Bed,2016-05-14,f,strict_14_with_grace_period
7766456,2015-02-19,9,2,3,5,Real Bed,,f,strict_14_with_grace_period
7767452,2010-06-04,3,1,1,1,Real Bed,2015-08-24,t,strict_14_with_grace_period
7775997,2015-08-08,1,1,1,4,Real Bed,,f,strict_14_with_grace_period
7776141,2015-08-08,2,1,1,1,Real Bed,2016-01-24,f,moderate
7776490,2015-08-04,1,1,1,1,Real Bed,2015-10-10,f,strict_14_with_grace_period
7778195,2015-08-05,6,1,3,5,Real Bed,2015-10-04,t,moderate
7778211,2015-08-09,2,1,1,1,Real Bed,2015-10-05,f,flexible
7779973,2015-07-28,6,1,2,4,Real Bed,2015-09-28,t,flexible
7780598,2013-12-23,6,2.5,2,3,Real Bed,2015-11-14,t,moderate
7781073,2013-09-10,2,1,1,1,Real Bed,2015-12-04,t,flexible
7797187,2014-09-04,1,1.5,1,1,Real Bed,2015-12-21,t,flexible
7807519,2013-02-28,8,2,4,4,Real Bed,2015-11-21,f,strict_14_with_grace_period
7809164,2014-07-22,2,2,1,1,Real Bed,2015-09-18,f,strict_14_with_grace_period
7809234,2015-08-10,1,1,1,1,Real Bed,2015-10-09,f,strict_14_with_grace_period
7809626,2014-04-17,4,1,2,3,Real Bed,2016-11-16,f,moderate
7809766,2014-04-17,2,1,1,1,Real Bed,2015-10-17,t,moderate
7810344,2015-08-11,7,1.5,1,5,Real Bed,,f,flexible
7811440,2015-08-11,2,1,1,1,Real Bed,2015-09-09,f,moderate
7813200,2014-08-29,2,1,1,1,Real Bed,,f,flexible
7827382,2015-08-12,4,1,1,1,Real Bed,2015-10-04,f,flexible
7827506,2011-07-16,4,2,2,2,Real Bed,,f,moderate
7827674,2009-07-31,2,1,1,1,Real Bed,2015-09-26,f,flexible
7828511,2014-02-05,2,1,1,1,Futon,2017-09-30,f,moderate
7829080,2015-05-15,2,1,1,1,Real Bed,2015-10-04,f,strict_14_with_grace_period
7830468,2013-10-11,2,1,1,1,Real Bed,2015-09-03,f,flexible
7831270,2014-09-20,4,1,2,4,Real Bed,2015-08-30,t,strict_14_with_grace_period
7832582,2015-04-23,6,1.5,3,4,Real Bed,2015-10-06,f,moderate
7841668,2015-08-12,2,1,1,1,Real Bed,,f,strict_14_with_grace_period
7842455,2015-08-12,2,1,1,1,Real Bed,2015-10-04,t,flexible
7843178,2015-08-08,4,1,1,4,Real Bed,2018-03-15,f,flexible
7847630,2015-04-27,5,2,2,3,Real Bed,2015-10-21,f,moderate
7847695,2015-08-13,4,1,2,2,Real Bed,2017-01-24,f,moderate
7847796,2015-02-21,2,1,1,1,Real Bed,2016-11-19,f,flexible
7859885,2015-08-13,3,1,1,2,Real Bed,2015-09-21,f,moderate
7860827,2014-02-06,2,1,1,1,Real Bed,,f,flexible
7862883,2015-08-14,2,1,1,1,Real Bed,,f,flexible
7864485,2015-06-24,2,1,1,1,Real Bed,2015-08-31,f,flexible
7865143,2012-05-22,3,1,2,2,Real Bed,2015-12-01,f,moderate
7873032,2015-08-14,4,1,2,2,Real Bed,2015-10-04,t,strict_14_with_grace_period
7874819,2015-07-16,2,1,1,1,Real Bed,,f,moderate
7875169,2013-06-18,5,2,3,3,Real Bed,2016-01-05,f,strict_14_with_grace_period
7875289,2013-01-03,4,1,2,2,Real Bed,2017-01-01,f,strict_14_with_grace_period
7875631,2015-06-08,2,1,1,1,Real Bed,2016-02-26,t,moderate
7878109,2012-12-31,2,1,1,1,Real Bed,2015-09-28,f,moderate
7887349,2014-12-27,2,1,1,1,Real Bed,2017-08-26,f,flexible
7887378,2013-11-22,6,2,3,6,Real Bed,2015-11-16,f,strict_14_with_grace_period
7887532,2013-11-22,6,2,2,5,Real Bed,2015-10-06,f,strict_14_with_grace_period
7887998,2015-07-06,4,1,2,2,Real Bed,,f,flexible
7888543,2014-09-20,2,1,1,5,Real Bed,2015-11-08,t,flexible
7888739,2015-08-16,4,1,2,3,Real Bed,2015-09-01,f,strict_14_with_grace_period
7889163,2013-06-16,2,1,1,1,Real Bed,2015-10-03,f,moderate
7890458,2014-09-17,2,1,1,1,Real Bed,,f,flexible
7891877,2015-02-07,1,1,1,1,Real Bed,2015-11-08,f,moderate
7901218,2014-11-14,6,1,2,5,Real Bed,2015-11-09,t,moderate
7901595,2015-08-04,3,1,2,2,Real Bed,2015-09-09,f,moderate
7902535,2015-06-11,1,1,1,1,Real Bed,2015-11-03,f,flexible
7905818,2015-07-31,4,1,2,2,Real Bed,2015-09-28,f,flexible
7908996,2015-08-17,4,1,0,2,Real Bed,2015-09-24,t,strict_14_with_grace_period
7911008,2014-12-31,8,1,2,5,Real Bed,2016-10-11,t,strict_14_with_grace_period
7919907,2015-08-17,4,2,2,2,Real Bed,2016-01-03,f,flexible
7920484,2012-07-31,2,1,1,1,Real Bed,2015-09-22,f,strict_14_with_grace_period
7921034,2015-08-17,2,1,1,1,Real Bed,,f,flexible
7921063,2015-08-17,7,2,3,4,Real Bed,2016-01-28,f,strict_14_with_grace_period
7921340,2014-11-20,2,1,1,1,Real Bed,,f,moderate
7921890,2015-08-18,4,2,4,4,Real Bed,,f,flexible
7922560,2014-02-03,6,3.5,3,3,Real Bed,,f,strict_14_with_grace_period
7922654,2015-08-18,2,1,1,1,Real Bed,2015-12-04,f,flexible
7922730,2014-02-03,8,3.5,4,5,Real Bed,2015-12-11,f,strict_14_with_grace_period
7922878,2014-02-03,6,3.5,4,4,Real Bed,,f,strict_14_with_grace_period
7925633,2012-02-12,5,1,2,2,Real Bed,2015-08-23,t,strict_14_with_grace_period
7928129,2015-06-27,2,1,1,1,Real Bed,,f,flexible
7936717,2013-11-24,2,1,1,1,Real Bed,,f,moderate
7937185,2015-08-18,1,1,1,1,Real Bed,2015-10-16,f,flexible
7937376,2013-10-08,6,1.5,4,4,Real Bed,,f,moderate
7938595,2015-08-17,2,1,1,1,Real Bed,2015-09-20,f,flexible
7939242,2015-08-18,3,1,1,2,Real Bed,2015-10-19,f,strict_14_with_grace_period
7939549,2014-02-03,8,4,4,5,Real Bed,2018-09-06,f,strict_14_with_grace_period
7940055,2014-08-18,4,1,2,2,Real Bed,2015-09-28,t,moderate
7943642,2013-01-28,4,1,2,2,Real Bed,2015-08-31,f,strict_14_with_grace_period
7955327,2015-08-19,4,1.5,2,2,Real Bed,2017-12-08,f,moderate
7955958,2015-08-19,3,1,1,3,Real Bed,2015-10-02,f,flexible
7956865,2015-08-19,2,1,1,,Real Bed,2017-01-12,t,moderate
7958385,2015-07-31,4,2,2,2,Real Bed,2015-12-08,f,strict_14_with_grace_period
7958526,2015-08-20,2,1,1,1,Real Bed,2015-09-21,f,flexible
7959178,2013-04-27,3,2,3,3,Real Bed,,t,strict_14_with_grace_period
7959317,2015-08-17,1,1,1,1,Real Bed,2015-11-01,f,moderate
7960037,2015-03-15,4,1.5,2,2,Real Bed,2015-08-29,f,moderate
7963871,2014-05-01,1,1,1,8,Real Bed,2015-12-03,f,strict_14_with_grace_period
7968022,2015-06-14,4,1,1,2,Real Bed,2015-08-27,t,strict_14_with_grace_period
7973696,2015-08-20,2,1,1,1,Real Bed,,f,flexible
7974143,2014-08-21,4,1,2,2,Real Bed,,f,flexible
7974186,2015-08-21,2,1,1,1,Real Bed,,t,flexible
