id,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,collect_date
712261,738640,Chelle,Port Phillip,-37.86827319,144.9964677,Entire home/apt,96,4,20,19/11/18,0.27,1,107,2018-12-07
712598,1499650,Charlie,Maribyrnong,-37.81624757,144.8943808,Entire home/apt,289,2,4,24/11/18,0.07,1,13,2018-12-07
724777,3746937,Louise,Nillumbik,-37.60993047,145.2102089,Private room,69,2,1,28/03/16,0.03,1,88,2018-12-07
728162,3776061,Tracy,Yarra,-37.8033889,144.994541,Entire home/apt,400,7,4,25/01/16,0.06,1,0,2018-12-07
731330,2027601,Bill,Port Phillip,-37.86025479,144.9712221,Entire home/apt,119,2,180,1/12/18,2.88,14,64,2018-12-07
739896,3871035,Phil,Moreland,-37.77155778,144.974612,Entire home/apt,300,2,3,3/01/14,0.04,1,0,2018-12-07
752666,2865066,Quan,Melbourne,-37.80991844,144.9582665,Entire home/apt,84,2,40,26/11/18,0.54,1,0,2018-12-07
754134,3570625,Kim,Melbourne,-37.81597542,144.967139,Entire home/apt,150,4,75,19/11/18,1.05,2,176,2018-12-07
758097,3993802,Danny,Bayside,-37.96016924,145.0212196,Entire home/apt,100,3,55,3/12/18,0.79,1,1,2018-12-07
762496,2022963,Paul & Mercedes,Yarra,-37.80647479,144.9878644,Private room,96,2,229,28/09/18,3.2,1,61,2018-12-07
762695,50121,Frank & Vince,Yarra,-37.8146698,145.0015705,Entire home/apt,138,3,45,3/12/18,0.79,17,303,2018-12-07
768096,3506639,David,Melbourne,-37.8339788,144.9837232,Entire home/apt,199,10,83,11/08/16,1.13,3,75,2018-12-07
771720,2027601,Bill,Glen Eira,-37.88648639,145.0619923,Private room,50,7,20,30/07/18,0.29,14,293,2018-12-07
780196,117431,Lorraine,Hobsons Bay,-37.8713455,144.8125762,Private room,46,2,82,4/12/18,2.77,2,308,2018-12-07
780441,3377890,Bernadette,Melbourne,-37.80536506,144.969482,Entire home/apt,83,21,57,12/08/18,0.79,1,173,2018-12-07
784043,4133993,Kim,Banyule,-37.73070795,145.0899522,Entire home/apt,550,5,1,5/05/18,0.14,1,363,2018-12-07
785116,3579354,Kelly,Kingston,-38.02886254,145.1060162,Private room,150,1,0,,,1,365,2018-12-07
788420,569413,Dina,Melbourne,-37.82541968,144.961336,Private room,84,1,7,24/07/18,0.16,19,77,2018-12-07
792570,690940,Gerard,Yarra,-37.80791656,144.9827472,Entire home/apt,150,3,6,19/01/17,0.09,1,6,2018-12-07
802320,9256292,Pauline,Melbourne,-37.82391525,144.9672118,Entire home/apt,161,3,246,30/11/18,3.45,5,10,2018-12-07
804841,4236662,Eileen,Bayside,-37.90957736,145.0132485,Private room,109,2,0,,,1,365,2018-12-07
806245,2792025,Jo,Maribyrnong,-37.80270172,144.8979875,Entire home/apt,186,2,204,29/11/18,2.79,1,247,2018-12-07
809366,3427421,Miranda,Melbourne,-37.80924162,144.9676583,Entire home/apt,120,2,212,18/11/18,3.04,1,112,2018-12-07
817054,3721646,Alex,Stonnington,-37.8358323,144.9930928,Entire home/apt,150,5,34,28/10/17,0.47,22,364,2018-12-07
817310,4307780,Marta,Port Phillip,-37.87616857,144.9856072,Private room,75,3,11,6/05/17,0.15,1,179,2018-12-07
817457,4170460,Royal Stays,Melbourne,-37.80716294,144.967759,Entire home/apt,226,1,38,26/05/18,0.53,36,315,2018-12-07
822054,4316715,Mary,Darebin,-37.7634787,145.0108745,Private room,100,1,0,,,1,365,2018-12-07
822369,1003092,Jules,Yarra,-37.80891946,144.9835849,Private room,84,2,3,27/11/18,0.04,2,18,2018-12-07
822382,1003092,Jules,Melbourne,-37.81062949,144.9834474,Private room,50,3,4,21/07/18,0.1,2,14,2018-12-07
827095,4338127,Richard,Melbourne,-37.82655153,144.9668429,Entire home/apt,109,2,249,2/12/18,3.44,1,338,2018-12-07
828906,4344982,Dimitrios & Eva,Stonnington,-37.88160748,145.0808242,Private room,60,21,0,,,2,365,2018-12-07
834720,4114350,Stephen,Port Phillip,-37.86168872,144.9988841,Entire home/apt,84,5,1,5/01/13,0.01,1,15,2018-12-07
835521,2843772,Peter And Alana,Yarra,-37.80302562,144.9852857,Entire home/apt,168,3,126,28/11/18,1.77,2,0,2018-12-07
835730,971810,Sarah & Mike,Moreland,-37.75707227,144.9699981,Entire home/apt,140,4,164,28/10/18,2.27,1,126,2018-12-07
846825,4422138,Gershon,Glen Eira,-37.87943045,145.0248301,Private room,109,2,0,,,1,365,2018-12-07
847063,2591026,Melissa And Fabrizio,Darebin,-37.77716048,145.0202641,Entire home/apt,300,2,10,10/07/17,0.14,3,362,2018-12-07
849118,569413,Dina,Melbourne,-37.82461425,144.9612158,Entire home/apt,357,1,23,18/11/18,0.32,19,347,2018-12-07
850845,2474010,Kirk & Lyn,Port Phillip,-37.86703998,144.9831486,Entire home/apt,109,30,65,7/08/18,0.91,3,251,2018-12-07
853643,4257468,Carolyn,Yarra,-37.82742429,145.0054045,Entire home/apt,174,6,42,16/11/18,0.74,1,17,2018-12-07
856570,913736,Danielle & Ruth,Moreland,-37.76734591,144.9679907,Entire home/apt,161,3,10,30/01/18,0.17,10,48,2018-12-07
856573,913736,Danielle & Ruth,Moreland,-37.76598764,144.9699585,Entire home/apt,215,3,16,10/11/18,0.25,10,49,2018-12-07
861920,913736,Danielle & Ruth,Moreland,-37.76592158,144.9700415,Entire home/apt,215,3,13,13/11/16,0.2,10,28,2018-12-07
862000,913736,Danielle & Ruth,Moreland,-37.7656033,144.9680168,Entire home/apt,210,3,10,21/10/18,0.15,10,62,2018-12-07
862199,4518874,Y.Y.,Melbourne,-37.8054366,144.962472,Entire home/apt,100,4,107,29/10/18,1.5,2,230,2018-12-07
863143,4500639,Stavroula,Port Phillip,-37.86070459,144.9751055,Entire home/apt,120,3,87,14/11/18,1.21,1,163,2018-12-07
865195,606393,Barbara,Kingston,-37.98933768,145.078037,Entire home/apt,72,2,55,26/04/17,0.77,2,240,2018-12-07
866134,4549913,Libby,Port Phillip,-37.83839903,144.9488518,Private room,90,1,38,21/11/18,0.84,2,364,2018-12-07
867464,4542615,Darren & Bruce,Maribyrnong,-37.80792816,144.8982322,Entire home/apt,89,2,197,22/11/18,2.83,2,230,2018-12-07
870066,4585163,Elena & Michael,Melbourne,-37.82606678,144.9689518,Entire home/apt,150,190,99,26/01/18,1.39,1,364,2018-12-07
870859,4590285,Yvonne,Whitehorse,-37.84767098,145.1517061,Private room,55,1,1,25/03/18,0.12,3,365,2018-12-07
870879,4590285,Yvonne,Whitehorse,-37.8484775,145.1533393,Private room,64,1,0,,,3,365,2018-12-07
872081,4600409,Michael,Yarra Ranges,-37.8554801,145.3655314,Private room,130,1,127,1/12/18,1.8,2,257,2018-12-07
872297,4071630,Penny,Port Phillip,-37.83332974,144.9417258,Private room,75,3,2,1/03/15,0.04,2,322,2018-12-07
872302,4071630,Penny,Port Phillip,-37.83143864,144.9401506,Private room,75,3,73,12/10/15,1.03,2,322,2018-12-07
874165,50121,Frank & Vince,Port Phillip,-37.85894839,144.9802579,Entire home/apt,179,3,54,2/12/18,0.76,17,297,2018-12-07
875444,4621990,Chris,Port Phillip,-37.83551671,144.9688644,Entire home/apt,119,2,135,22/11/18,1.91,1,88,2018-12-07
875913,50121,Frank & Vince,Yarra,-37.82067255,144.9936479,Entire home/apt,129,3,47,25/11/18,0.69,17,327,2018-12-07
881242,2262538,Emma,Darebin,-37.77543201,145.022615,Entire home/apt,140,10,13,14/09/18,0.21,1,269,2018-12-07
882704,4625432,Ophelia,Manningham,-37.77400939,145.1102149,Private room,62,1,21,28/10/18,0.37,2,320,2018-12-07
887320,210716,Theresa,Brimbank,-37.72087225,144.8598612,Private room,54,1,10,18/11/18,0.15,2,361,2018-12-07
887782,4590285,Yvonne,Whitehorse,-37.84842228,145.1534043,Private room,65,1,1,7/04/17,0.03,3,365,2018-12-07
890726,2423998,Kristina,Port Phillip,-37.86293491,144.9729914,Entire home/apt,84,3,160,22/11/18,2.26,1,320,2018-12-07
892787,1612516,Haydn,Melbourne,-37.81479509,144.9861883,Entire home/apt,100,5,42,29/10/18,0.63,5,353,2018-12-07
895688,3418238,Carol,Moonee Valley,-37.7416492,144.8959372,Private room,75,1,24,14/02/17,0.34,1,365,2018-12-07
905969,4848120,Katrina,Yarra,-37.80357665,144.9816107,Entire home/apt,251,2,46,24/11/18,0.76,4,275,2018-12-07
906586,4853169,Jason,Melbourne,-37.82412507,144.9630578,Entire home/apt,320,2,86,14/10/18,1.27,1,0,2018-12-07
907354,4859910,Milo,Melbourne,-37.83763683,144.9798704,Private room,84,7,72,30/06/18,1.03,4,114,2018-12-07
908963,4859910,Milo,Melbourne,-37.83609808,144.9777972,Private room,84,7,59,30/06/18,0.86,4,138,2018-12-07
908981,4859910,Milo,Melbourne,-37.83781999,144.978864,Private room,75,7,64,1/07/18,0.93,4,107,2018-12-07
911079,4910818,Leigh,Stonnington,-37.84943447,145.0002584,Private room,84,1,13,17/11/18,0.23,1,87,2018-12-07
911167,4889343,Zoltan And Beata,Knox,-37.93379106,145.2413983,Private room,47,1,84,30/11/18,1.21,1,76,2018-12-07
911365,2877348,Jackie,Melbourne,-37.80172664,144.9715586,Entire home/apt,343,1,81,17/11/18,1.18,1,317,2018-12-07
912966,3978393,Dione,Melbourne,-37.81412071,144.9726911,Entire home/apt,170,4,169,25/05/18,2.43,1,44,2018-12-07
913004,2027601,Bill,Port Phillip,-37.8635449,144.9749495,Entire home/apt,140,2,191,2/11/18,2.72,14,69,2018-12-07
920179,4944974,Mr Brett,Yarra Ranges,-37.85131036,145.3631117,Entire home/apt,195,2,12,17/11/18,0.18,7,351,2018-12-07
921611,3570625,Kim,Melbourne,-37.81530381,144.9666926,Entire home/apt,190,3,124,11/06/18,1.76,2,0,2018-12-07
926682,4986236,John,Melbourne,-37.80903135,144.964441,Entire home/apt,119,3,149,24/11/18,2.43,3,268,2018-12-07
928684,2542055,Dallas,Port Phillip,-37.87409054,144.9797995,Entire home/apt,75,2,71,14/09/18,1.01,1,0,2018-12-07
930037,5009174,Andrea,Melbourne,-37.79585364,144.9676917,Entire home/apt,145,3,193,4/12/18,2.77,1,299,2018-12-07
932918,624031,Audrey,Glen Eira,-37.87013977,145.0240959,Entire home/apt,190,7,38,22/11/18,0.55,1,150,2018-12-07
933044,5029873,Jennifer,Melbourne,-37.81454533,144.9626686,Entire home/apt,180,2,108,24/11/18,1.75,2,264,2018-12-07
936283,1710397,Amanda,Port Phillip,-37.86138507,144.9846011,Entire home/apt,174,3,4,6/03/18,0.09,35,319,2018-12-07
936302,1710397,Amanda,Port Phillip,-37.86038206,144.9833386,Entire home/apt,174,3,7,24/10/18,0.15,35,322,2018-12-07
938088,1612516,Haydn,Melbourne,-37.81290171,144.9855652,Entire home/apt,109,7,29,3/08/18,0.44,5,245,2018-12-07
938326,5067558,Joe,Yarra,-37.79828105,144.999041,Private room,84,2,16,4/09/17,0.54,1,0,2018-12-07
941483,5090386,Janine,Yarra Ranges,-37.65658019,145.5276905,Entire home/apt,161,2,62,25/11/18,1.19,1,344,2018-12-07
944235,1000796,William,Yarra,-37.80419603,144.9768016,Entire home/apt,145,2,253,20/11/18,3.6,5,328,2018-12-07
947806,5138361,Bronnie And Neil,Melbourne,-37.82529912,144.9670855,Private room,90,2,137,12/12/16,1.96,26,0,2018-12-07
948081,5140385,Lisa,Port Phillip,-37.86503826,144.9850016,Private room,75,2,52,15/11/18,0.75,2,356,2018-12-07
952100,4228692,Claire,Darebin,-37.76732616,144.9997637,Entire home/apt,100,2,103,25/11/18,1.5,1,128,2018-12-07
954106,5181787,Judy,Maroondah,-37.798042,145.222718,Entire home/apt,83,2,109,30/11/18,1.71,1,272,2018-12-07
956968,5203095,Tania,Yarra,-37.78865557,144.9771232,Entire home/apt,180,5,11,2/05/16,0.16,1,205,2018-12-07
957284,5205726,Gillie,Yarra Ranges,-37.7007595,145.5280756,Entire home/apt,270,1,63,25/10/18,0.92,4,283,2018-12-07
958631,5216487,Nic,Yarra,-37.78361976,145.0166231,Private room,69,2,50,17/11/18,0.99,3,364,2018-12-07
960498,5229572,Roy,Melbourne,-37.81649444,144.9772368,Entire home/apt,190,2,21,14/02/16,0.3,3,24,2018-12-07
964490,1944622,Nicholas,Melbourne,-37.81558949,144.9678276,Entire home/apt,75,1,33,21/08/18,0.47,2,59,2018-12-07
964548,3721646,Alex,Port Phillip,-37.83577045,144.9746897,Entire home/apt,169,2,82,4/03/18,1.17,22,335,2018-12-07
966901,932976,Jayne,Boroondara,-37.80671763,145.0359317,Entire home/apt,165,2,65,24/10/18,0.94,4,363,2018-12-07
971698,1000796,William,Yarra,-37.80617717,144.9763136,Entire home/apt,174,2,9,2/11/18,0.13,5,284,2018-12-07
978562,1533260,Ryan,Brimbank,-37.78342686,144.7567001,Private room,46,1,82,24/11/18,1.28,9,363,2018-12-07
980716,5370551,Lyn,Nillumbik,-37.67854434,145.166333,Private room,55,1,38,1/12/18,0.55,1,358,2018-12-07
982452,5382488,Will,Port Phillip,-37.85376123,144.9621064,Entire home/apt,1024,4,0,,,1,365,2018-12-07
982577,3705064,Ardhene,Stonnington,-37.84298856,145.0097401,Entire home/apt,84,14,42,27/04/18,0.66,1,305,2018-12-07
984021,1612516,Haydn,Melbourne,-37.81306557,144.9878832,Entire home/apt,109,4,24,15/09/18,0.39,5,309,2018-12-07
985644,5408355,Chris,Port Phillip,-37.87104795,144.9824656,Entire home/apt,190,1,14,18/08/18,0.22,2,350,2018-12-07
985656,1038237,Ian,Glen Eira,-37.86894137,145.0279861,Private room,54,3,12,7/04/18,0.21,2,223,2018-12-07
986403,3004635,Dorothy,Port Phillip,-37.8578359,144.9682409,Private room,109,2,102,27/11/18,1.49,1,141,2018-12-07
988366,5425629,Bella,Yarra,-37.81631971,144.9946662,Private room,64,3,191,25/11/18,2.89,1,39,2018-12-07
990795,5441565,IanJ,Melbourne,-37.80147666,144.968771,Private room,109,3,16,31/08/18,0.25,1,365,2018-12-07
995402,5140385,Lisa,Port Phillip,-37.86458786,144.985593,Entire home/apt,152,2,53,3/11/18,0.78,2,302,2018-12-07
997505,1635845,Susanne,Banyule,-37.78306675,145.0400483,Entire home/apt,105,2,13,29/05/17,0.19,2,0,2018-12-07
997517,5247469,Sally (And Gary),Frankston,-38.18977395,145.2091043,Private room,1250,2,17,8/05/16,0.28,4,336,2018-12-07
999067,5491435,Ione,Yarra,-37.81970458,144.9912537,Entire home/apt,100,1,538,20/11/18,7.76,1,280,2018-12-07
999115,5491747,Karen,Melbourne,-37.81621109,144.9634947,Entire home/apt,145,2,138,13/11/18,1.98,2,19,2018-12-07
999305,5492859,Henry,Monash,-37.91952366,145.1311053,Private room,42,2,5,17/09/18,0.08,6,76,2018-12-07
1001457,5507453,Ines,Melbourne,-37.8225634,144.9514095,Entire home/apt,251,4,73,15/08/18,1.09,13,226,2018-12-07
1001739,5509449,Richard,Whitehorse,-37.80502382,145.1316428,Private room,46,3,81,25/09/18,1.29,3,305,2018-12-07
1002094,1764883,Jacqui And David,Melbourne,-37.8105872,144.9718232,Entire home/apt,170,4,100,8/11/18,1.48,1,349,2018-12-07
1004260,5523791,Jonathan,Yarra,-37.80112778,144.9772566,Entire home/apt,100,1,1,22/12/17,0.09,1,0,2018-12-07
1009526,5553732,Peter And Pam,Stonnington,-37.8395962,145.0000674,Private room,84,2,42,22/10/17,0.67,1,340,2018-12-07
1009543,5553847,Kellie,Melbourne,-37.82643523,144.9563379,Entire home/apt,230,4,6,24/03/18,0.1,9,331,2018-12-07
1009577,4971509,Nadeen,Melbourne,-37.79993746,144.9676341,Private room,87,1,325,24/11/18,5.02,17,334,2018-12-07
1009764,5555223,Teresa,Melbourne,-37.82137088,144.9535443,Entire home/apt,136,60,0,,,3,263,2018-12-07
1012462,5570306,Kirstin,Melbourne,-37.81873578,144.962195,Entire home/apt,217,5,8,28/07/17,0.12,3,42,2018-12-07
1019243,1635845,Susanne,Banyule,-37.77990293,145.0424315,Private room,75,1,38,3/12/18,0.71,2,112,2018-12-07
1019387,5309946,Jill & Graeme,Boroondara,-37.85574784,145.0704106,Entire home/apt,109,3,53,24/08/18,0.82,2,327,2018-12-07
1019415,4215071,Michael,Boroondara,-37.81213031,145.0441717,Entire home/apt,199,1,0,,,1,333,2018-12-07
1024812,5642324,Jonny,Wyndham,-37.84576424,144.6685777,Private room,75,5,0,,,1,365,2018-12-07
1040233,3211518,Robert,Bayside,-37.94507098,145.011901,Entire home/apt,84,2,41,13/11/18,0.67,2,115,2018-12-07
1040236,5309946,Jill & Graeme,Boroondara,-37.85517586,145.070351,Entire home/apt,109,3,17,16/08/18,0.26,2,329,2018-12-07
1046449,5509449,Richard,Whitehorse,-37.80651365,145.1302535,Private room,46,3,83,17/11/18,1.32,3,316,2018-12-07
1054730,5808523,Sally,Bayside,-37.91824167,144.9988082,Private room,75,7,8,15/07/17,0.15,1,364,2018-12-07
1057401,5824112,Fiona,Kingston,-37.99592279,145.0959041,Entire home/apt,75,7,30,29/11/18,0.46,1,308,2018-12-07
1058005,5826019,Elie,Stonnington,-37.85477493,145.006392,Entire home/apt,195,3,1,31/10/18,0.79,2,364,2018-12-07
1061196,1701103,Joanne,Yarra,-37.79909759,144.9819895,Entire home/apt,251,3,48,9/11/18,0.72,2,144,2018-12-07
1061439,5843865,Dianne,Melbourne,-37.79904959,144.9453615,Private room,68,3,55,1/11/18,0.81,2,241,2018-12-07
1064493,2708837,Jack,Port Phillip,-37.86935193,144.979623,Entire home/apt,96,1,173,30/05/17,2.57,1,0,2018-12-07
1064503,2027601,Bill,Stonnington,-37.88394436,145.0625411,Private room,40,3,27,17/11/18,0.4,14,0,2018-12-07
1067281,5869866,Claire  - Beau Bay Houses Owner/Ope,Kingston,-37.95697463,145.0561026,Entire home/apt,299,21,2,28/10/18,0.09,5,270,2018-12-07
1072806,5901274,Kathy,Darebin,-37.77772661,145.0279635,Private room,62,1,82,25/11/18,1.2,3,67,2018-12-07
1077126,5927414,Armita,Banyule,-37.70788984,145.1022733,Private room,36,1,37,26/11/18,0.82,1,362,2018-12-07
1077193,5570306,Kirstin,Melbourne,-37.81869916,144.962961,Entire home/apt,198,5,14,28/11/18,0.23,3,27,2018-12-07
1077907,846710,Em,Maribyrnong,-37.79493057,144.8866107,Private room,40,3,22,25/02/17,0.62,1,0,2018-12-07
1080588,5869866,Claire  - Beau Bay Houses Owner/Ope,Bayside,-37.98779447,145.0366355,Entire home/apt,289,7,0,,,5,309,2018-12-07
1090065,5553847,Kellie,Melbourne,-37.82491076,144.9573546,Entire home/apt,289,4,15,1/10/18,0.24,9,343,2018-12-07
1091282,2586919,Jacquie,Melbourne,-37.81904905,144.9601184,Entire home/apt,251,2,105,12/08/18,1.56,1,30,2018-12-07
1093015,457638,Kate And Has,Yarra,-37.80579191,144.9782208,Entire home/apt,130,2,362,22/11/18,5.38,1,270,2018-12-07
1098759,1771763,Katie,Whitehorse,-37.83978279,145.1773981,Entire home/apt,90,2,85,27/10/18,1.28,1,335,2018-12-07
1107707,5869866,Claire  - Beau Bay Houses Owner/Ope,Bayside,-37.97204826,145.048112,Entire home/apt,299,21,2,22/02/16,0.06,5,40,2018-12-07
1117938,3751541,Alice,Melbourne,-37.81389905,144.9879965,Entire home/apt,90,7,7,25/08/17,0.15,1,279,2018-12-07
1118089,4761318,Kirsty,Bayside,-37.93309693,144.9979408,Entire home/apt,216,7,2,14/08/16,0.06,1,250,2018-12-07
1119307,4600409,Michael,Yarra Ranges,-37.85337919,145.3635522,Private room,125,1,71,10/02/18,1.04,2,3,2018-12-07
1119442,6140418,Sebastian,Yarra,-37.80298255,144.9867549,Entire home/apt,235,3,0,,,1,0,2018-12-07
1125294,4719593,Tibor,Yarra,-37.8220703,145.0052671,Entire home/apt,80,2,49,14/09/18,0.74,1,3,2018-12-07
1127751,2864113,Vicki,Port Phillip,-37.86598405,144.9823435,Entire home/apt,125,3,294,24/11/18,4.49,1,281,2018-12-07
1135875,1374226,Mark & Mike,Melbourne,-37.82441084,144.966332,Private room,89,2,193,2/12/18,2.87,1,213,2018-12-07
1138262,6243990,Sue,Port Phillip,-37.86114796,144.9780139,Entire home/apt,500,3,14,11/12/16,0.22,1,364,2018-12-07
1145231,6279514,Sian,Darebin,-37.78107095,145.0073244,Entire home/apt,80,7,7,27/07/18,0.1,1,194,2018-12-07
1156949,6339747,Serena,Glen Eira,-37.90266835,145.0426153,Private room,71,1,29,28/09/18,0.45,1,264,2018-12-07
1157185,437380,Craig & Mark,Boroondara,-37.80573633,145.0194124,Private room,66,2,237,29/11/18,4.04,1,325,2018-12-07
1157835,5507453,Ines,Melbourne,-37.82478626,144.9616289,Entire home/apt,251,4,75,4/08/18,1.14,13,234,2018-12-07
1160278,6358396,Melanie,Port Phillip,-37.8660135,144.9871556,Entire home/apt,195,20,1,1/04/16,0.03,1,362,2018-12-07
1160839,6359961,Lianne & Paul,Yarra Ranges,-37.64838761,145.5348581,Entire home/apt,170,2,20,2/11/18,0.64,1,327,2018-12-07
1175222,6432048,Sarah,Melbourne,-37.80075437,144.9640606,Entire home/apt,100,10,10,25/01/16,0.15,1,0,2018-12-07
1178955,6449305,Andrew,Glen Eira,-37.88306306,145.0145102,Entire home/apt,174,5,6,21/04/14,0.09,1,279,2018-12-07
1181117,4517777,John Paul,Port Phillip,-37.87565874,144.9956758,Entire home/apt,350,7,0,,,1,112,2018-12-07
1184360,6477719,Tom Worsnop,Moonee Valley,-37.78167117,144.9356837,Entire home/apt,96,14,22,15/04/18,0.36,1,296,2018-12-07
1187940,6496014,Tina,Glen Eira,-37.89723422,145.0081475,Entire home/apt,114,2,45,7/11/18,0.74,1,189,2018-12-07
1192689,3117312,Eva,Port Phillip,-37.86547056,144.9773229,Entire home/apt,400,4,76,29/11/18,1.16,1,266,2018-12-07
1195462,6533001,Linterna Magica,Yarra,-37.80343071,144.9780786,Private room,65,5,104,21/10/18,1.59,2,346,2018-12-07
1201338,1300320,Christopher,Port Phillip,-37.83505397,144.9585817,Entire home/apt,419,3,85,8/11/18,1.86,2,340,2018-12-07
1214103,4170460,Royal Stays,Melbourne,-37.81419136,144.9483976,Entire home/apt,190,1,15,15/07/18,0.23,36,356,2018-12-07
1218977,89766,Georgia,Yarra,-37.79465637,144.9860061,Entire home/apt,140,4,43,4/11/18,1.25,1,333,2018-12-07
1233439,760849,Boutique Stays Accommodation Group,Stonnington,-37.84797701,144.9859684,Entire home/apt,444,5,2,30/06/15,0.04,55,162,2018-12-07
1233474,10260164,Fiona,Bayside,-37.94996943,145.0027524,Entire home/apt,995,7,0,,,1,165,2018-12-07
1233605,558987,Leyla,Melbourne,-37.8159825,144.960751,Entire home/apt,195,1,148,19/11/18,2.26,1,331,2018-12-07
1234561,6731712,Shannon,Port Phillip,-37.85871914,144.9910187,Private room,50,2,23,13/07/18,0.58,1,0,2018-12-07
1237261,6610760,Bronwyn,Stonnington,-37.8310458,144.9885196,Entire home/apt,109,1,83,24/11/18,1.26,1,305,2018-12-07
1244671,6784059,Celia,Melbourne,-37.8042552,144.9673177,Entire home/apt,224,7,43,25/01/18,0.66,2,354,2018-12-07
1252561,6824697,Ann,Maribyrnong,-37.81462346,144.8903526,Entire home/apt,170,2,82,18/11/18,1.24,1,310,2018-12-07
1253219,4542615,Darren & Bruce,Maribyrnong,-37.80776539,144.8975062,Entire home/apt,150,7,3,30/06/17,0.08,2,271,2018-12-07
1260741,6866740,Katie,Glen Eira,-37.89725782,145.0057337,Entire home/apt,190,3,9,29/11/18,0.21,2,144,2018-12-07
